0.092	-0.3	0.73553	0.78379	--
0.092	-0.25	0.7349	0.77762	0.99594
0.092	-0.2	0.73443	0.77115	0.97352
0.092	-0.15	0.73414	0.7649	0.96383
0.092	-0.1	0.73401	0.75959	0.95338
0.092	-0.05	0.73401	0.75596	0.94701
0.092	0	0.73403	0.75466	0.94488
0.092	0.05	0.73401	0.75596	0.94701
0.092	0.1	0.73401	0.75959	0.95338
0.092	0.15	0.73414	0.7649	0.96383
0.092	0.2	0.73443	0.77115	0.97352
0.092	0.25	0.7349	0.77762	0.99594
0.092	0.3	0.73553	0.78379	--
0.092	0.35	0.73629	0.78931	--
0.092	0.4	0.73717	0.79402	--
0.092	0.45	0.73814	0.79787	--
0.092	0.5	0.73917	0.80089	--
0.092	0.55	0.74025	0.80318	--
0.092	0.6	0.74135	0.80482	--
0.092	0.65	0.74243	0.80595	--
0.092	0.7	0.74346	0.80667	--
0.092	0.75	0.74442	0.80708	--
0.092	0.8	0.74526	0.80727	--
0.092	0.85	0.74595	0.80733	--
0.092	0.9	0.74647	0.80733	--
0.092	0.95	0.7468	0.8073	--
0.092	1	0.74691	0.80729	--
0.096	-1	0.74683	0.80722	--
0.096	-0.95	0.74673	0.80723	--
0.096	-0.9	0.7464	0.80725	--
0.096	-0.85	0.74588	0.80724	--
0.096	-0.8	0.74519	0.80717	--
0.096	-0.75	0.74434	0.80695	--
0.096	-0.7	0.74339	0.80651	--
0.096	-0.65	0.74235	0.80575	--
0.096	-0.6	0.74126	0.80455	--
0.096	-0.55	0.74016	0.8028	--
0.096	-0.5	0.73908	0.80037	--
0.096	-0.45	0.73803	0.79714	--
0.096	-0.4	0.73705	0.793	--
0.096	-0.35	0.73616	0.78789	--
0.096	-0.3	0.73538	0.78184	--
0.096	-0.25	0.73474	0.77501	0.98312
0.096	-0.2	0.73425	0.76776	0.96476
0.096	-0.15	0.73395	0.76069	0.95004
0.096	-0.1	0.73385	0.7546	0.93927
0.096	-0.05	0.73391	0.75038	0.93272
0.096	0	0.73397	0.74884	0.93052
0.096	0.05	0.73391	0.75038	0.93272
0.096	0.1	0.73385	0.7546	0.93927
0.096	0.15	0.73395	0.76069	0.95004
0.096	0.2	0.73425	0.76776	0.96476
0.096	0.25	0.73474	0.77501	0.98312
