0.45	3.80126	6.46933	7.01905	7.3115	9.3955	10.35839				
0.45	3.80126	6.46933	7.01905	7.3115	9.3955	10.35839				
0.45	3.80126	6.46933	7.01905	7.3115	9.3955	10.35839				
0.45	3.80126	6.46933	7.01905	7.3115	9.3955	10.35839				
0.5	3.88801	6.52068	7.0664	7.35697	9.43094	10.39053	3.88801	6.52068	7.0664	7.35697
0.5	3.88801	6.52068	7.0664	7.35697	9.43094	10.39053	3.88801	6.52068	7.0664	7.35697
0.5	3.88801	6.52068	7.0664	7.35697	9.43094	10.39053	3.88801	6.52068	7.0664	7.35697
0.5	3.88801	6.52068	7.0664	7.35697	9.43094	10.39053	3.88801	6.52068	7.0664	7.35697
0.5	3.88801	6.52068	7.0664	7.35697	9.43094	10.39053	3.88801	6.52068	7.0664	7.35697
0.5	3.88801	6.52068	7.0664	7.35697	9.43094	10.39053	3.88801	6.52068	7.0664	7.35697
0.5	3.88801	6.52068	7.0664	7.35697	9.43094	10.39053	3.88801	6.52068	7.0664	7.35697
0.5	3.88801	6.52068	7.0664	7.35697	9.43094	10.39053	3.88801	6.52068	7.0664	7.35697
0.55	3.98169	6.57697	7.11838	7.40691	9.46994	10.42595				
0.55	3.98169	6.57697	7.11838	7.40691	9.46994	10.42595				
0.55	3.98169	6.57697	7.11838	7.40691	9.46994	10.42595				
0.55	3.98169	6.57697	7.11838	7.40691	9.46994	10.42595				
0.55	3.98169	6.57697	7.11838	7.40691	9.46994	10.42595				
0.55	3.98169	6.57697	7.11838	7.40691	9.46994	10.42595				
0.55	3.98169	6.57697	7.11838	7.40691	9.46994	10.42595				
0.55	3.98169	6.57697	7.11838	7.40691	9.46994	10.42595				
0.6	4.08183	6.63807	7.17487	7.46122	9.51248	10.4646	4.08183	6.63807	7.17487	7.46122
0.6	4.08183	6.63807	7.17487	7.46122	9.51248	10.4646	4.08183	6.63807	7.17487	7.46122
0.6	4.08183	6.63807	7.17487	7.46122	9.51248	10.4646	4.08183	6.63807	7.17487	7.46122
0.6	4.08183	6.63807	7.17487	7.46122	9.51248	10.4646	4.08183	6.63807	7.17487	7.46122
0.6	4.08183	6.63807	7.17487	7.46122	9.51248	10.4646	4.08183	6.63807	7.17487	7.46122
0.6	4.08183	6.63807	7.17487	7.46122	9.51248	10.4646	4.08183	6.63807	7.17487	7.46122
0.6	4.08183	6.63807	7.17487	7.46122	9.51248	10.4646	4.08183	6.63807	7.17487	7.46122
0.6	4.08183	6.63807	7.17487	7.46122	9.51248	10.4646	4.08183	6.63807	7.17487	7.46122
0.65	4.18796	6.70385	7.23578	7.51981	9.5585	10.50646				
0.65	4.18796	6.70385	7.23578	7.51981	9.5585	10.50646				
0.65	4.18796	6.70385	7.23578	7.51981	9.5585	10.50646				
0.65	4.18796	6.70385	7.23578	7.51981	9.5585	10.50646				
0.65	4.18796	6.70385	7.23578	7.51981	9.5585	10.50646				
0.65	4.18796	6.70385	7.23578	7.51981	9.5585	10.50646				
0.65	4.18796	6.70385	7.23578	7.51981	9.5585	10.50646				
0.65	4.18796	6.70385	7.23578	7.51981	9.5585	10.50646				
0.7	4.29964	6.77418	7.30099	7.58257	9.60796	10.55147	4.29964	6.77418	7.30099	7.58257
0.7	4.29964	6.77418	7.30099	7.58257	9.60796	10.55147	4.29964	6.77418	7.30099	7.58257
0.7	4.29964	6.77418	7.30099	7.58257	9.60796	10.55147	4.29964	6.77418	7.30099	7.58257
0.7	4.29964	6.77418	7.30099	7.58257	9.60796	10.55147	4.29964	6.77418	7.30099	7.58257
0.7	4.29964	6.77418	7.30099	7.58257	9.60796	10.55147	4.29964	6.77418	7.30099	7.58257
0.7	4.29964	6.77418	7.30099	7.58257	9.60796	10.55147	4.29964	6.77418	7.30099	7.58257
0.7	4.29964	6.77418	7.30099	7.58257	9.60796	10.55147	4.29964	6.77418	7.30099	7.58257
0.7	4.29964	6.77418	7.30099	7.58257	9.60796	10.55147	4.29964	6.77418	7.30099	7.58257
0.75	4.41645	6.84892	7.37038	7.64941	9.6608	10.59961				
0.75	4.41645	6.84892	7.37038	7.64941	9.6608	10.59961				
0.75	4.41645	6.84892	7.37038	7.64941	9.6608	10.59961				
0.75	4.41645	6.84892	7.37038	7.64941	9.6608	10.59961				
0.75	4.41645	6.84892	7.37038	7.64941	9.6608	10.59961				
0.75	4.41645	6.84892	7.37038	7.64941	9.6608	10.59961				
0.75	4.41645	6.84892	7.37038	7.64941	9.6608	10.59961				
0.75	4.41645	6.84892	7.37038	7.64941	9.6608	10.59961				
0.8	4.53799	6.92792	7.44385	7.72022	9.71696	10.65082	4.53799	6.92792	7.44385	7.72022
0.8	4.53799	6.92792	7.44385	7.72022	9.71696	10.65082	4.53799	6.92792	7.44385	7.72022
0.8	4.53799	6.92792	7.44385	7.72022	9.71696	10.65082	4.53799	6.92792	7.44385	7.72022
0.8	4.53799	6.92792	7.44385	7.72022	9.71696	10.65082	4.53799	6.92792	7.44385	7.72022
0.8	4.53799	6.92792	7.44385	7.72022	9.71696	10.65082	4.53799	6.92792	7.44385	7.72022
0.8	4.53799	6.92792	7.44385	7.72022	9.71696	10.65082	4.53799	6.92792	7.44385	7.72022
0.8	4.53799	6.92792	7.44385	7.72022	9.71696	10.65082	4.53799	6.92792	7.44385	7.72022
0.8	4.53799	6.92792	7.44385	7.72022	9.71696	10.65082	4.53799	6.92792	7.44385	7.72022
0.85	4.6639	7.01103	7.52126	7.7949	9.77639	10.70507				
0.85	4.6639	7.01103	7.52126	7.7949	9.77639	10.70507				
0.85	4.6639	7.01103	7.52126	7.7949	9.77639	10.70507				
0.85	4.6639	7.01103	7.52126	7.7949	9.77639	10.70507				
0.85	4.6639	7.01103	7.52126	7.7949	9.77639	10.70507				
0.85	4.6639	7.01103	7.52126	7.7949	9.77639	10.70507				
0.85	4.6639	7.01103	7.52126	7.7949	9.77639	10.70507				
0.85	4.6639	7.01103	7.52126	7.7949	9.77639	10.70507				
0.9	4.79382	7.09812	7.60251	7.87332	9.83904	10.76231				
0.9	4.79382	7.09812	7.60251	7.87332	9.83904	10.76231				
0.9	4.79382	7.09812	7.60251	7.87332	9.83904	10.76231	4.79382	7.09812	7.60251	7.87332
0.9	4.79382	7.09812	7.60251	7.87332	9.83904	10.76231	4.79382	7.09812	7.60251	7.87332
0.9	4.79382	7.09812	7.60251	7.87332	9.83904	10.76231	4.79382	7.09812	7.60251	7.87332
0.9	4.79382	7.09812	7.60251	7.87332	9.83904	10.76231	4.79382	7.09812	7.60251	7.87332
